function,address,instruction,src_regs(USE),dst_regs(DEF),indirect_call,indirect_jump,is_ret,indirect_type,indirect_severity,dfi_violation,violation_reason
test12_switch,0x28c5,"mov 0x26cc(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch,0x28cc,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test12_switch,0x28d0,jmp 28de <test12_switch+0x7d>,-,-,No,No,No,-,none,OK,none
test12_switch,0x28d2,"mov 0x26e7(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test12_switch,0x28d9,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test12_switch,0x28dd,nop,-,-,No,No,No,-,none,OK,none
test12_switch,0x28de,"cmpq $0x0,-0x8(%rbp)",rbp,-,No,No,No,-,none,OK,none
test12_switch,0x28e3,je 28eb <test12_switch+0x8a>,-,-,No,No,No,-,none,OK,none
test12_switch,0x28e5,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test12_switch,0x28e9,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x28e5; indirect call reg_based target rax L2: defined at 0x28d2; indirect call reg_based target rax L3: terminal (param) at test12_switch
test12_switch,0x28eb,nop,-,-,No,No,No,-,none,OK,none
test12_switch,0x28ec,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test12_switch,0x28ed,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test13_lea_target,0x28ee,endbr64,-,-,No,No,No,-,none,OK,none
test13_lea_target,0x28f2,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test13_lea_target,0x28f3,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test13_lea_target,0x28f6,"sub $0x30,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test13_lea_target,0x28fa,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2901,00,-,-,No,No,No,-,none,OK,none
test13_lea_target,0x2903,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_lea_target,0x2907,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2909,"lea 0x8fe(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2910,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test13_lea_target,0x2913,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2918,"mov 0x2671(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x291f,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_lea_target,0x2923,"mov 0x269e(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x292a,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_lea_target,0x292e,"mov 0x2663(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2935,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_lea_target,0x2939,"mov -0x10(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test13_lea_target,0x293d,"mov %rax,-0x28(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_lea_target,0x2941,"mov -0x28(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2945,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2941; indirect call reg_based target rax L2: defined at 0x2939; indirect call reg_based target rax L3: defined at 0x292e; indirect call reg_based target rax L4: terminal (param) at test13_lea_target
test13_lea_target,0x2947,nop,-,-,No,No,No,-,none,OK,none
test13_lea_target,0x2948,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test13_lea_target,0x294c,"sub %fs:0x28,%rax",rax,rax,No,No,No,-,none,OK,none
test13_lea_target,0x2953,00,-,-,No,No,No,-,none,OK,none
test13_lea_target,0x2955,je 295c <test13_lea_target+0x6e>,-,-,No,No,No,-,none,OK,none
test13_lea_target,0x2957,call 2290 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
test13_lea_target,0x295c,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test13_lea_target,0x295d,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
ret_chain_deep,0x295e,endbr64,-,-,No,No,No,-,none,OK,none
ret_chain_deep,0x2962,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
ret_chain_deep,0x2963,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
ret_chain_deep,0x2966,"lea 0x8ba(%rip),%rax",-,rax,No,No,No,-,none,OK,none
ret_chain_deep,0x296d,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
ret_chain_deep,0x2970,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
ret_chain_deep,0x2975,nop,-,-,No,No,No,-,none,OK,none
ret_chain_deep,0x2976,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
ret_chain_deep,0x2977,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
ret_chain_mid,0x2978,endbr64,-,-,No,No,No,-,none,OK,none
ret_chain_mid,0x297c,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
ret_chain_mid,0x297d,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
ret_chain_mid,0x2980,"lea 0x8ae(%rip),%rax",-,rax,No,No,No,-,none,OK,none
ret_chain_mid,0x2987,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
ret_chain_mid,0x298a,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
ret_chain_mid,0x298f,call 2300 <ret_chain_deep@plt>,-,rax,No,No,No,-,none,OK,none
ret_chain_mid,0x2994,nop,-,-,No,No,No,-,none,OK,none
ret_chain_mid,0x2995,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
ret_chain_mid,0x2996,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test14_ret_chain,0x2997,endbr64,-,-,No,No,No,-,none,OK,none
test14_ret_chain,0x299b,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test14_ret_chain,0x299c,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain,0x299f,"lea 0x89c(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test14_ret_chain,0x29a6,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test14_ret_chain,0x29a9,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain,0x29ae,call 22d0 <ret_chain_mid@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain,0x29b3,nop,-,-,No,No,No,-,none,OK,none
test14_ret_chain,0x29b4,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain,0x29b5,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test15_double_ptr,0x29b6,endbr64,-,-,No,No,No,-,none,OK,none
test15_double_ptr,0x29ba,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test15_double_ptr,0x29bb,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test15_double_ptr,0x29be,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test15_double_ptr,0x29c2,"lea 0x888(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test15_double_ptr,0x29c9,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test15_double_ptr,0x29cc,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test15_double_ptr,0x29d1,"lea 0x2788(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test15_double_ptr,0x29d8,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test15_double_ptr,0x29dc,"mov -0x10(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test15_double_ptr,0x29e0,"mov (%rax),%rax",rax,rax,No,No,No,-,none,OK,none
test15_double_ptr,0x29e3,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test15_double_ptr,0x29e7,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test15_double_ptr,0x29eb,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x29e7; indirect call reg_based target rax L2: defined at 0x29e0; indirect call reg_based target rax L3: defined at 0x29dc; indirect call reg_based target rax L4: defined at 0x29d1; indirect call reg_based target rax L5: terminal (param) at test15_double_ptr
test15_double_ptr,0x29ed,nop,-,-,No,No,No,-,none,OK,none
test15_double_ptr,0x29ee,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test15_double_ptr,0x29ef,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
get_target,0x29f0,endbr64,-,-,No,No,No,-,none,OK,none
get_target,0x29f4,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
get_target,0x29f5,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
get_target,0x29f8,"sub $0x30,%rsp",rsp,rsp,No,No,No,-,none,OK,none
get_target,0x29fc,"mov %edi,-0x24(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
get_target,0x29ff,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x2a06,00,-,-,No,No,No,-,none,OK,none
get_target,0x2a08,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x2a0c,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
get_target,0x2a0e,"mov 0x257b(%rip),%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x2a15,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x2a19,"mov 0x25a8(%rip),%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x2a20,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x2a24,"mov 0x256d(%rip),%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x2a2b,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x2a2f,"mov -0x24(%rbp),%ecx",rbp,rcx,No,No,No,-,none,OK,none
get_target,0x2a32,"movslq %ecx,%rax",rcx,rax,No,No,No,-,none,OK,none
get_target,0x2a35,"imul $0x55555556,%rax,%rax",-,-,No,No,No,-,none,OK,none
get_target,0x2a3c,"shr $0x20,%rax",rax,rax,No,No,No,-,none,OK,none
get_target,0x2a40,"mov %rax,%rdx",rax,rdx,No,No,No,-,none,OK,none
get_target,0x2a43,"mov %ecx,%eax",rcx,rax,No,No,No,-,none,OK,none
get_target,0x2a45,"sar $0x1f,%eax",rax,rax,No,No,No,-,none,OK,none
get_target,0x2a48,"sub %eax,%edx","rax,rdx",rdx,No,No,No,-,none,OK,none
get_target,0x2a4a,"mov %edx,%eax",rdx,rax,No,No,No,-,none,OK,none
get_target,0x2a4c,"add %eax,%eax",rax,rax,No,No,No,-,none,OK,none
get_target,0x2a4e,"add %edx,%eax","rdx,rax",rax,No,No,No,-,none,OK,none
get_target,0x2a50,"sub %eax,%ecx","rax,rcx",rcx,No,No,No,-,none,OK,none
get_target,0x2a52,"mov %ecx,%edx",rcx,rdx,No,No,No,-,none,OK,none
get_target,0x2a54,"movslq %edx,%rax",rdx,rax,No,No,No,-,none,OK,none
get_target,0x2a57,"mov -0x20(%rbp,%rax,8),%rax",-,-,No,No,No,-,none,OK,none
get_target,0x2a5c,"mov -0x8(%rbp),%rdx",rbp,rdx,No,No,No,-,none,OK,none
get_target,0x2a60,"sub %fs:0x28,%rdx",rdx,rdx,No,No,No,-,none,OK,none
get_target,0x2a67,00,-,-,No,No,No,-,none,OK,none
get_target,0x2a69,je 2a70 <get_target+0x80>,-,-,No,No,No,-,none,OK,none
get_target,0x2a6b,call 2290 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
get_target,0x2a70,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
get_target,0x2a71,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test16_returned_fptr,0x2a72,endbr64,-,-,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a76,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a77,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a7a,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a7e,"lea 0x7e9(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a85,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a88,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a8d,"mov $0x1,%edi",-,rdi,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a92,call 29f0 <get_target>,-,rax,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a97,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a9b,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test16_returned_fptr,0x2a9f,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2a9b; indirect call reg_based target rax L2: defined at 0x2a92
test16_returned_fptr,0x2aa1,nop,-,-,No,No,No,-,none,OK,none
test16_returned_fptr,0x2aa2,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test16_returned_fptr,0x2aa3,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test17_nested_struct,0x2aa4,endbr64,-,-,No,No,No,-,none,OK,none
test17_nested_struct,0x2aa8,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test17_nested_struct,0x2aa9,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test17_nested_struct,0x2aac,"sub $0x30,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test17_nested_struct,0x2ab0,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2ab7,00,-,-,No,No,No,-,none,OK,none
test17_nested_struct,0x2ab9,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test17_nested_struct,0x2abd,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2abf,"lea 0x7c0(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2ac6,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test17_nested_struct,0x2ac9,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2ace,"mov 0x24f3(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2ad5,"mov %rax,-0x30(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test17_nested_struct,0x2ad9,"movl $0xdead,-0x28(%rbp)",rbp,-,No,No,No,-,none,OK,none
test17_nested_struct,0x2ae0,"mov -0x30(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2ae4,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2ae0; indirect call reg_based target rax L2: defined at 0x2ace; indirect call reg_based target rax L3: terminal (param) at test17_nested_struct
test17_nested_struct,0x2ae6,nop,-,-,No,No,No,-,none,OK,none
test17_nested_struct,0x2ae7,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2aeb,"sub %fs:0x28,%rax",rax,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2af2,00,-,-,No,No,No,-,none,OK,none
test17_nested_struct,0x2af4,je 2afb <test17_nested_struct+0x57>,-,-,No,No,No,-,none,OK,none
test17_nested_struct,0x2af6,call 2290 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
test17_nested_struct,0x2afb,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test17_nested_struct,0x2afc,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
a1_setup,0x2afd,endbr64,-,-,No,No,No,-,none,OK,none
a1_setup,0x2b01,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
a1_setup,0x2b02,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
a1_setup,0x2b05,"mov 0x2484(%rip),%rax",-,rax,No,No,No,-,none,OK,none
a1_setup,0x2b0c,"mov %rax,0x2675(%rip)",rax,-,No,No,No,-,none,OK,none
a1_setup,0x2b13,nop,-,-,No,No,No,-,none,OK,none
a1_setup,0x2b14,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
a1_setup,0x2b15,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a1_global_hijack,0x2b16,endbr64,-,-,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b1a,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b1b,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b1e,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b22,"lea 0x775(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b29,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b2c,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b31,call 2afd <a1_setup>,-,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b36,"mov 0x264b(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b3d,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b41,"mov 0x2639(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b47,"cmp $0x1,%eax",rax,-,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b4a,jne 2b57 <attack_a1_global_hijack+0x41>,-,-,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b4c,"mov 0x244d(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b53,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b57,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b5b,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2b57; indirect call reg_based target rax L2: defined at 0x2b4c; indirect call reg_based target rax L3: terminal (param) at attack_a1_global_hijack
attack_a1_global_hijack,0x2b5d,nop,-,-,No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b5e,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
attack_a1_global_hijack,0x2b5f,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a2_double_ptr,0x2b60,endbr64,-,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b64,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b68,"sub $0x20,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b6c,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b73,00,-,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b75,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b79,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b7b,"lea 0x733(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b82,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b85,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b8a,"mov 0x2437(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b91,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b95,"lea -0x20(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b99,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2b9d,"mov 0x25dd(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2ba3,"cmp $0x1,%eax",rax,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2ba6,jne 2bb3 <attack_a2_double_ptr+0x53>,-,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2ba8,"mov 0x2429(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2baf,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bb3,"mov -0x18(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bb7,"mov (%rax),%rax",rax,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bba,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bbe,"mov -0x10(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bc2,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2bbe; indirect call reg_based target rax L2: defined at 0x2bb7; indirect call reg_based target rax L3: defined at 0x2bb3; indirect call reg_based target rax L4: defined at 0x2b95; indirect call reg_based target rax L5: defined at 0x2b8a; indirect call reg_based target rax L6: terminal (param) at attack_a2_double_ptr
attack_a2_double_ptr,0x2bc4,nop,-,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bc5,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bc9,"sub %fs:0x28,%rax",rax,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bd0,00,-,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bd2,je 2bd9 <attack_a2_double_ptr+0x79>,-,-,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bd4,call 2290 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bd9,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
attack_a2_double_ptr,0x2bda,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a3_branch,0x2bdb,endbr64,-,-,No,No,No,-,none,OK,none
attack_a3_branch,0x2bdf,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a3_branch,0x2be0,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a3_branch,0x2be3,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a3_branch,0x2be7,"lea 0x6e2(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2bee,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a3_branch,0x2bf1,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2bf6,"mov 0x2584(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2bfc,"mov %eax,-0xc(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a3_branch,0x2bff,"mov -0xc(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2c02,"test %eax,%eax",rax,-,No,No,No,-,none,OK,none
attack_a3_branch,0x2c04,jne 2c13 <attack_a3_branch+0x38>,-,-,No,No,No,-,none,OK,none
attack_a3_branch,0x2c06,"mov 0x2383(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2c0d,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a3_branch,0x2c11,jmp 2c1e <attack_a3_branch+0x43>,-,-,No,No,No,-,none,OK,none
attack_a3_branch,0x2c13,"mov 0x2386(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2c1a,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a3_branch,0x2c1e,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a3_branch,0x2c22,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2c1e; indirect call reg_based target rax L2: defined at 0x2c13; indirect call reg_based target rax L3: terminal (param) at attack_a3_branch
attack_a3_branch,0x2c24,nop,-,-,No,No,No,-,none,OK,none
attack_a3_branch,0x2c25,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
attack_a3_branch,0x2c26,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a4_struct_replace,0x2c27,endbr64,-,-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c2b,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c2f,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c33,"lea 0x6b5(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c3a,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c3d,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c42,"movl $0x1,-0x8(%rbp)",rbp,-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c49,"mov 0x2340(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c50,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c54,"mov 0x2526(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c5a,"cmp $0x1,%eax",rax,-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c5d,jne 2c6a <attack_a4_struct_replace+0x43>,-,-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c5f,"mov 0x2372(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c66,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c6a,"mov -0x10(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c6e,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2c6a; indirect call reg_based target rax L2: defined at 0x2c5f; indirect call reg_based target rax L3: terminal (param) at attack_a4_struct_replace
attack_a4_struct_replace,0x2c70,nop,-,-,No,No,No,-,none,OK,none
attack_a4_struct_replace,0x2c71,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
