reg,def_func,def_addr,def_instr,use_func,use_addr,use_instr,cross_func,dfi_violation,violation_reason,def_source,indirect_type
rax,test17_nested_struct,0x2ae0,"mov -0x30(%rbp),%rax",test17_nested_struct,0x2ae4,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2ae0,local,reg_based
rax,test17_nested_struct,0x2ace,"mov 0x24f3(%rip),%rax",test17_nested_struct,0x2ae4,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2ace,local,reg_based
data_segment,test17_nested_struct,0x2ace,← data segment [rip+0x24f3],test17_nested_struct,0x2ae4,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test17_nested_struct,synthetic,reg_based
rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",test17_nested_struct,0x2ae7,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test17_nested_struct,0x2ae7,"mov -0x8(%rbp),%rax",test17_nested_struct,0x2aeb,"sub %fs:0x28,%rax",No,OK,,local,-
rbp,test17_nested_struct,0x2aa9,"mov %rsp,%rbp",test17_nested_struct,0x2afb,leave,No,OK,,local,-
rsp,test17_nested_struct,0x2afb,leave,test17_nested_struct,0x2afc,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,a1_setup,0x2b01,push %rbp,No,OK,,unknown,-
rsp,a1_setup,0x2b01,push %rbp,a1_setup,0x2b02,"mov %rsp,%rbp",No,OK,,local,-
rax,a1_setup,0x2b05,"mov 0x2484(%rip),%rax",a1_setup,0x2b0c,"mov %rax,0x2675(%rip)",No,OK,,local,-
rsp,a1_setup,0x2b01,push %rbp,a1_setup,0x2b14,pop %rbp,No,OK,,local,-
rsp,a1_setup,0x2b01,push %rbp,a1_setup,0x2b15,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a1_global_hijack,0x2b1a,push %rbp,No,OK,,unknown,-
rsp,attack_a1_global_hijack,0x2b1a,push %rbp,attack_a1_global_hijack,0x2b1b,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a1_global_hijack,0x2b1a,push %rbp,attack_a1_global_hijack,0x2b1e,"sub $0x10,%rsp",No,OK,,local,-
rax,attack_a1_global_hijack,0x2b22,"lea 0x775(%rip),%rax",attack_a1_global_hijack,0x2b29,"mov %rax,%rdi",No,OK,,local,-
rax,attack_a1_global_hijack,0x2b36,"mov 0x264b(%rip),%rax",attack_a1_global_hijack,0x2b3d,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a1_global_hijack,0x2b1b,"mov %rsp,%rbp",attack_a1_global_hijack,0x2b3d,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,attack_a1_global_hijack,0x2b41,"mov 0x2639(%rip),%eax",attack_a1_global_hijack,0x2b47,"cmp $0x1,%eax",No,OK,,local,-
rax,attack_a1_global_hijack,0x2b4c,"mov 0x244d(%rip),%rax",attack_a1_global_hijack,0x2b53,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a1_global_hijack,0x2b1b,"mov %rsp,%rbp",attack_a1_global_hijack,0x2b53,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a1_global_hijack,0x2b1b,"mov %rsp,%rbp",attack_a1_global_hijack,0x2b57,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,attack_a1_global_hijack,0x2b57,"mov -0x8(%rbp),%rax",attack_a1_global_hijack,0x2b5b,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2b57,local,reg_based
rax,attack_a1_global_hijack,0x2b4c,"mov 0x244d(%rip),%rax",attack_a1_global_hijack,0x2b5b,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2b4c,local,reg_based
data_segment,attack_a1_global_hijack,0x2b4c,← data segment [rip+0x244d],attack_a1_global_hijack,0x2b5b,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at attack_a1_global_hijack,synthetic,reg_based
rbp,attack_a1_global_hijack,0x2b1b,"mov %rsp,%rbp",attack_a1_global_hijack,0x2b5e,leave,No,OK,,local,-
rsp,attack_a1_global_hijack,0x2b5e,leave,attack_a1_global_hijack,0x2b5f,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a2_double_ptr,0x2b64,push %rbp,No,OK,,unknown,-
rsp,attack_a2_double_ptr,0x2b64,push %rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a2_double_ptr,0x2b64,push %rbp,attack_a2_double_ptr,0x2b68,"sub $0x20,%rsp",No,OK,,local,-
rax,attack_a2_double_ptr,0x2b6c,"mov %fs:0x28,%rax",attack_a2_double_ptr,0x2b75,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2b75,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,attack_a2_double_ptr,0x2b6c,"mov %fs:0x28,%rax",attack_a2_double_ptr,0x2b79,"xor %eax,%eax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2b7b,"lea 0x733(%rip),%rax",attack_a2_double_ptr,0x2b82,"mov %rax,%rdi",No,OK,,local,-
rax,attack_a2_double_ptr,0x2b8a,"mov 0x2437(%rip),%rax",attack_a2_double_ptr,0x2b91,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2b91,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2b95,"lea -0x20(%rbp),%rax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2b95,"lea -0x20(%rbp),%rax",attack_a2_double_ptr,0x2b99,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2b99,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rax,attack_a2_double_ptr,0x2b9d,"mov 0x25dd(%rip),%eax",attack_a2_double_ptr,0x2ba3,"cmp $0x1,%eax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2ba8,"mov 0x2429(%rip),%rax",attack_a2_double_ptr,0x2baf,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2baf,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2bb3,"mov -0x18(%rbp),%rax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2bb3,"mov -0x18(%rbp),%rax",attack_a2_double_ptr,0x2bb7,"mov (%rax),%rax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2bb7,"mov (%rax),%rax",attack_a2_double_ptr,0x2bba,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2bba,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2bbe,"mov -0x10(%rbp),%rax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2bbe,"mov -0x10(%rbp),%rax",attack_a2_double_ptr,0x2bc2,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2bbe,local,reg_based
rax,attack_a2_double_ptr,0x2bb7,"mov (%rax),%rax",attack_a2_double_ptr,0x2bc2,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2bb7,local,reg_based
rax,attack_a2_double_ptr,0x2bb3,"mov -0x18(%rbp),%rax",attack_a2_double_ptr,0x2bc2,call *%rax,No,WARNING,indirect call reg_based target rax L3: defined at 0x2bb3,local,reg_based
rax,attack_a2_double_ptr,0x2b95,"lea -0x20(%rbp),%rax",attack_a2_double_ptr,0x2bc2,call *%rax,No,WARNING,indirect call reg_based target rax L4: defined at 0x2b95,local,reg_based
rax,attack_a2_double_ptr,0x2b8a,"mov 0x2437(%rip),%rax",attack_a2_double_ptr,0x2bc2,call *%rax,No,WARNING,indirect call reg_based target rax L5: defined at 0x2b8a,local,reg_based
data_segment,attack_a2_double_ptr,0x2b8a,← data segment [rip+0x2437],attack_a2_double_ptr,0x2bc2,call *%rax,No,WARNING,indirect call reg_based target rax L6: terminal (param) at attack_a2_double_ptr,synthetic,reg_based
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2bc5,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,attack_a2_double_ptr,0x2bc5,"mov -0x8(%rbp),%rax",attack_a2_double_ptr,0x2bc9,"sub %fs:0x28,%rax",No,OK,,local,-
rbp,attack_a2_double_ptr,0x2b65,"mov %rsp,%rbp",attack_a2_double_ptr,0x2bd9,leave,No,OK,,local,-
rsp,attack_a2_double_ptr,0x2bd9,leave,attack_a2_double_ptr,0x2bda,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a3_branch,0x2bdf,push %rbp,No,OK,,unknown,-
rsp,attack_a3_branch,0x2bdf,push %rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a3_branch,0x2bdf,push %rbp,attack_a3_branch,0x2be3,"sub $0x10,%rsp",No,OK,,local,-
rax,attack_a3_branch,0x2be7,"lea 0x6e2(%rip),%rax",attack_a3_branch,0x2bee,"mov %rax,%rdi",No,OK,,local,-
rax,attack_a3_branch,0x2bf6,"mov 0x2584(%rip),%eax",attack_a3_branch,0x2bfc,"mov %eax,-0xc(%rbp)",No,OK,,local,-
rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",attack_a3_branch,0x2bfc,"mov %eax,-0xc(%rbp)",No,OK,,local,-
rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",attack_a3_branch,0x2bff,"mov -0xc(%rbp),%eax",No,OK,,local,-
rax,attack_a3_branch,0x2bff,"mov -0xc(%rbp),%eax",attack_a3_branch,0x2c02,"test %eax,%eax",No,OK,,local,-
rax,attack_a3_branch,0x2c06,"mov 0x2383(%rip),%rax",attack_a3_branch,0x2c0d,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",attack_a3_branch,0x2c0d,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,attack_a3_branch,0x2c13,"mov 0x2386(%rip),%rax",attack_a3_branch,0x2c1a,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",attack_a3_branch,0x2c1a,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",attack_a3_branch,0x2c1e,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,attack_a3_branch,0x2c1e,"mov -0x8(%rbp),%rax",attack_a3_branch,0x2c22,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2c1e,local,reg_based
rax,attack_a3_branch,0x2c13,"mov 0x2386(%rip),%rax",attack_a3_branch,0x2c22,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2c13,local,reg_based
data_segment,attack_a3_branch,0x2c13,← data segment [rip+0x2386],attack_a3_branch,0x2c22,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at attack_a3_branch,synthetic,reg_based
rbp,attack_a3_branch,0x2be0,"mov %rsp,%rbp",attack_a3_branch,0x2c25,leave,No,OK,,local,-
rsp,attack_a3_branch,0x2c25,leave,attack_a3_branch,0x2c26,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a4_struct_replace,0x2c2b,push %rbp,No,OK,,unknown,-
rsp,attack_a4_struct_replace,0x2c2b,push %rbp,attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a4_struct_replace,0x2c2b,push %rbp,attack_a4_struct_replace,0x2c2f,"sub $0x10,%rsp",No,OK,,local,-
rax,attack_a4_struct_replace,0x2c33,"lea 0x6b5(%rip),%rax",attack_a4_struct_replace,0x2c3a,"mov %rax,%rdi",No,OK,,local,-
rbp,attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",attack_a4_struct_replace,0x2c42,"movl $0x1,-0x8(%rbp)",No,OK,,local,-
rax,attack_a4_struct_replace,0x2c49,"mov 0x2340(%rip),%rax",attack_a4_struct_replace,0x2c50,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",attack_a4_struct_replace,0x2c50,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rax,attack_a4_struct_replace,0x2c54,"mov 0x2526(%rip),%eax",attack_a4_struct_replace,0x2c5a,"cmp $0x1,%eax",No,OK,,local,-
rax,attack_a4_struct_replace,0x2c5f,"mov 0x2372(%rip),%rax",attack_a4_struct_replace,0x2c66,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",attack_a4_struct_replace,0x2c66,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",attack_a4_struct_replace,0x2c6a,"mov -0x10(%rbp),%rax",No,OK,,local,-
rax,attack_a4_struct_replace,0x2c6a,"mov -0x10(%rbp),%rax",attack_a4_struct_replace,0x2c6e,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2c6a,local,reg_based
rax,attack_a4_struct_replace,0x2c5f,"mov 0x2372(%rip),%rax",attack_a4_struct_replace,0x2c6e,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2c5f,local,reg_based
data_segment,attack_a4_struct_replace,0x2c5f,← data segment [rip+0x2372],attack_a4_struct_replace,0x2c6e,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at attack_a4_struct_replace,synthetic,reg_based
rbp,attack_a4_struct_replace,0x2c2c,"mov %rsp,%rbp",attack_a4_struct_replace,0x2c71,leave,No,OK,,local,-
rsp,attack_a4_struct_replace,0x2c71,leave,attack_a4_struct_replace,0x2c72,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,a5_get_ptr,0x2c77,push %rbp,No,OK,,unknown,-
rsp,a5_get_ptr,0x2c77,push %rbp,a5_get_ptr,0x2c78,"mov %rsp,%rbp",No,OK,,local,-
rsp,a5_get_ptr,0x2c77,push %rbp,a5_get_ptr,0x2c82,pop %rbp,No,OK,,local,-
rsp,a5_get_ptr,0x2c77,push %rbp,a5_get_ptr,0x2c83,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a5_returned_hijack,0x2c88,push %rbp,No,OK,,unknown,-
rsp,attack_a5_returned_hijack,0x2c88,push %rbp,attack_a5_returned_hijack,0x2c89,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a5_returned_hijack,0x2c88,push %rbp,attack_a5_returned_hijack,0x2c8c,"sub $0x10,%rsp",No,OK,,local,-
rax,attack_a5_returned_hijack,0x2c90,"lea 0x671(%rip),%rax",attack_a5_returned_hijack,0x2c97,"mov %rax,%rdi",No,OK,,local,-
rax,attack_a5_returned_hijack,0x2c9f,call 2c73 <a5_get_ptr>,attack_a5_returned_hijack,0x2ca4,"mov %rax,-0x8(%rbp)",No,OK,,synthetic,-
rbp,attack_a5_returned_hijack,0x2c89,"mov %rsp,%rbp",attack_a5_returned_hijack,0x2ca4,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,attack_a5_returned_hijack,0x2ca8,"mov 0x24d2(%rip),%eax",attack_a5_returned_hijack,0x2cae,"cmp $0x1,%eax",No,OK,,local,-
rax,attack_a5_returned_hijack,0x2cb3,"mov 0x22e6(%rip),%rax",attack_a5_returned_hijack,0x2cba,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a5_returned_hijack,0x2c89,"mov %rsp,%rbp",attack_a5_returned_hijack,0x2cba,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a5_returned_hijack,0x2c89,"mov %rsp,%rbp",attack_a5_returned_hijack,0x2cbe,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,attack_a5_returned_hijack,0x2cbe,"mov -0x8(%rbp),%rax",attack_a5_returned_hijack,0x2cc2,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2cbe,local,reg_based
rax,attack_a5_returned_hijack,0x2cb3,"mov 0x22e6(%rip),%rax",attack_a5_returned_hijack,0x2cc2,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2cb3,local,reg_based
data_segment,attack_a5_returned_hijack,0x2cb3,← data segment [rip+0x22e6],attack_a5_returned_hijack,0x2cc2,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at attack_a5_returned_hijack,synthetic,reg_based
rbp,attack_a5_returned_hijack,0x2c89,"mov %rsp,%rbp",attack_a5_returned_hijack,0x2cc5,leave,No,OK,,local,-
rsp,attack_a5_returned_hijack,0x2cc5,leave,attack_a5_returned_hijack,0x2cc6,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a6_heap_callback,0x2ccb,push %rbp,No,OK,,unknown,-
rsp,attack_a6_heap_callback,0x2ccb,push %rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a6_heap_callback,0x2ccb,push %rbp,attack_a6_heap_callback,0x2ccf,"sub $0x10,%rsp",No,OK,,local,-
rax,attack_a6_heap_callback,0x2cd3,"lea 0x647(%rip),%rax",attack_a6_heap_callback,0x2cda,"mov %rax,%rdi",No,OK,,local,-
rax,attack_a6_heap_callback,0x2ce7,call 2340 <malloc@plt>,attack_a6_heap_callback,0x2cec,"mov %rax,-0x8(%rbp)",No,OK,,synthetic,-
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2cec,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2cf0,"cmpq $0x0,-0x8(%rbp)",No,OK,,local,-
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2cf7,"mov -0x8(%rbp),%rax",No,OK,,local,-
rdx,attack_a6_heap_callback,0x2cfb,"mov 0x2296(%rip),%rdx",attack_a6_heap_callback,0x2d02,"mov %rdx,(%rax)",No,OK,,local,-
rax,attack_a6_heap_callback,0x2cf7,"mov -0x8(%rbp),%rax",attack_a6_heap_callback,0x2d02,"mov %rdx,(%rax)",No,OK,,local,-
rax,attack_a6_heap_callback,0x2d05,"mov 0x2475(%rip),%eax",attack_a6_heap_callback,0x2d0b,"cmp $0x1,%eax",No,OK,,local,-
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2d10,"mov -0x8(%rbp),%rax",No,OK,,local,-
rdx,attack_a6_heap_callback,0x2d14,"mov 0x22bd(%rip),%rdx",attack_a6_heap_callback,0x2d1b,"mov %rdx,(%rax)",No,OK,,local,-
rax,attack_a6_heap_callback,0x2d10,"mov -0x8(%rbp),%rax",attack_a6_heap_callback,0x2d1b,"mov %rdx,(%rax)",No,OK,,local,-
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2d1e,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,attack_a6_heap_callback,0x2d1e,"mov -0x8(%rbp),%rax",attack_a6_heap_callback,0x2d22,"mov (%rax),%rax",No,OK,,local,-
rax,attack_a6_heap_callback,0x2d22,"mov (%rax),%rax",attack_a6_heap_callback,0x2d25,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2d22,local,reg_based
rax,attack_a6_heap_callback,0x2d1e,"mov -0x8(%rbp),%rax",attack_a6_heap_callback,0x2d25,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x2d1e,local,reg_based
rax,attack_a6_heap_callback,0x2ce7,call 2340 <malloc@plt>,attack_a6_heap_callback,0x2d25,call *%rax,No,WARNING,indirect call reg_based target rax L3: defined at 0x2ce7,synthetic,reg_based
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2d27,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,attack_a6_heap_callback,0x2d27,"mov -0x8(%rbp),%rax",attack_a6_heap_callback,0x2d2b,"mov %rax,%rdi",No,OK,,local,-
rbp,attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",attack_a6_heap_callback,0x2d36,leave,No,OK,,local,-
rsp,attack_a6_heap_callback,0x2d36,leave,attack_a6_heap_callback,0x2d37,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,a7_init_table,0x2d3c,push %rbp,No,OK,,unknown,-
rsp,a7_init_table,0x2d3c,push %rbp,a7_init_table,0x2d3d,"mov %rsp,%rbp",No,OK,,local,-
rax,a7_init_table,0x2d40,"mov 0x2249(%rip),%rax",a7_init_table,0x2d47,"mov %rax,0x2442(%rip)",No,OK,,local,-
rax,a7_init_table,0x2d4e,"mov 0x2273(%rip),%rax",a7_init_table,0x2d55,"mov %rax,0x243c(%rip)",No,OK,,local,-
rax,a7_init_table,0x2d5c,"mov 0x2235(%rip),%rax",a7_init_table,0x2d63,"mov %rax,0x2436(%rip)",No,OK,,local,-
rsp,a7_init_table,0x2d3c,push %rbp,a7_init_table,0x2d6b,pop %rbp,No,OK,,local,-
rsp,a7_init_table,0x2d3c,push %rbp,a7_init_table,0x2d6c,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,attack_a7_table_poison,0x2d71,push %rbp,No,OK,,unknown,-
rsp,attack_a7_table_poison,0x2d71,push %rbp,attack_a7_table_poison,0x2d72,"mov %rsp,%rbp",No,OK,,local,-
rsp,attack_a7_table_poison,0x2d71,push %rbp,attack_a7_table_poison,0x2d75,"sub $0x10,%rsp",No,OK,,local,-
rax,attack_a7_table_poison,0x2d79,"lea 0x5bc(%rip),%rax",attack_a7_table_poison,0x2d80,"mov %rax,%rdi",No,OK,,local,-
rbp,attack_a7_table_poison,0x2d72,"mov %rsp,%rbp",attack_a7_table_poison,0x2d8d,"movl $0x1,-0x4(%rbp)",No,OK,,local,-
rax,attack_a7_table_poison,0x2d94,"mov 0x23e6(%rip),%eax",attack_a7_table_poison,0x2d9a,"cmp $0x1,%eax",No,OK,,local,-
rax,attack_a7_table_poison,0x2d9f,"mov 0x21fa(%rip),%rax",attack_a7_table_poison,0x2da6,"mov %rax,0x23eb(%rip)",No,OK,,local,-
rbp,attack_a7_table_poison,0x2d72,"mov %rsp,%rbp",attack_a7_table_poison,0x2dad,"mov -0x4(%rbp),%eax",No,OK,,local,-
rax,attack_a7_table_poison,0x2dba,"lea 0x23cf(%rip),%rax",attack_a7_table_poison,0x2dc5,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x2dba,local,reg_based
data_segment,attack_a7_table_poison,0x2dba,← data segment [rip+0x23cf],attack_a7_table_poison,0x2dc5,call *%rax,No,WARNING,indirect call reg_based target rax L2: terminal (param) at attack_a7_table_poison,synthetic,reg_based
rbp,attack_a7_table_poison,0x2d72,"mov %rsp,%rbp",attack_a7_table_poison,0x2dc8,leave,No,OK,,local,-
rsp,attack_a7_table_poison,0x2dc8,leave,attack_a7_table_poison,0x2dc9,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test_all,0x2dce,push %rbp,No,OK,,unknown,-
rsp,test_all,0x2dce,push %rbp,test_all,0x2dcf,"mov %rsp,%rbp",No,OK,,local,-
rax,test_all,0x2dd2,"lea 0x57f(%rip),%rax",test_all,0x2dd9,"mov %rax,%rdi",No,OK,,local,-
rax,test_all,0x2e4a,"lea 0x52f(%rip),%rax",test_all,0x2e51,"mov %rax,%rdi",No,OK,,local,-
rsp,test_all,0x2dce,push %rbp,test_all,0x2e5a,pop %rbp,No,OK,,local,-
rsp,test_all,0x2dce,push %rbp,test_all,0x2e5b,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,run_attack,0x2e60,push %rbp,No,OK,,unknown,-
rsp,run_attack,0x2e60,push %rbp,run_attack,0x2e61,"mov %rsp,%rbp",No,OK,,local,-
rsp,run_attack,0x2e60,push %rbp,run_attack,0x2e64,"sub $0x10,%rsp",No,OK,,local,-
rdi,run_attack,0x0,<param:rdi>,run_attack,0x2e68,"mov %edi,-0x4(%rbp)",No,OK,,parameter,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2e68,"mov %edi,-0x4(%rbp)",No,OK,,local,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2e75,"mov -0x4(%rbp),%eax",No,OK,,local,-
rax,run_attack,0x2e75,"mov -0x4(%rbp),%eax",run_attack,0x2e78,"mov %eax,%esi",No,OK,,local,-
rax,run_attack,0x2e7a,"lea 0x527(%rip),%rax",run_attack,0x2e81,"mov %rax,%rdi",No,OK,,local,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2e8e,"cmpl $0x7,-0x4(%rbp)",No,OK,,local,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2e94,"mov -0x4(%rbp),%eax",No,OK,,local,-
rdx,run_attack,0x2eab,"lea 0x546(%rip),%rdx",run_attack,0x2eb2,"add %rdx,%rax",No,OK,,local,-
rax,run_attack,0x2e9f,"lea 0x552(%rip),%rax",run_attack,0x2eb2,"add %rdx,%rax",No,OK,,local,-
rax,run_attack,0x2eb2,"add %rdx,%rax",run_attack,0x2eb5,notrack jmp *%rax,No,OK,,local,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2ee9,"mov -0x4(%rbp),%eax",No,OK,,local,-
rax,run_attack,0x2ee9,"mov -0x4(%rbp),%eax",run_attack,0x2eec,"mov %eax,%esi",No,OK,,local,-
rax,run_attack,0x2eee,"lea 0x4d5(%rip),%rax",run_attack,0x2ef5,"mov %rax,%rdi",No,OK,,local,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2f02,"mov -0x4(%rbp),%eax",No,OK,,local,-
rax,run_attack,0x2f02,"mov -0x4(%rbp),%eax",run_attack,0x2f05,"mov %eax,%esi",No,OK,,local,-
rax,run_attack,0x2f07,"lea 0x4c9(%rip),%rax",run_attack,0x2f0e,"mov %rax,%rdi",No,OK,,local,-
rbp,run_attack,0x2e61,"mov %rsp,%rbp",run_attack,0x2f1c,leave,No,OK,,local,-
rsp,run_attack,0x2f1c,leave,run_attack,0x2f1d,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,run_safe,0x2f22,push %rbp,No,OK,,unknown,-
rsp,run_safe,0x2f22,push %rbp,run_safe,0x2f23,"mov %rsp,%rbp",No,OK,,local,-
rsp,run_safe,0x2f22,push %rbp,run_safe,0x2f26,"sub $0x10,%rsp",No,OK,,local,-
rdi,run_safe,0x0,<param:rdi>,run_safe,0x2f2a,"mov %edi,-0x4(%rbp)",No,OK,,parameter,-
rbp,run_safe,0x2f23,"mov %rsp,%rbp",run_safe,0x2f2a,"mov %edi,-0x4(%rbp)",No,OK,,local,-
rbp,run_safe,0x2f23,"mov %rsp,%rbp",run_safe,0x2f37,"mov -0x4(%rbp),%eax",No,OK,,local,-
rax,run_safe,0x2f37,"mov -0x4(%rbp),%eax",run_safe,0x2f3a,"mov %eax,%esi",No,OK,,local,-
