function,address,instruction,src_regs(USE),dst_regs(DEF),indirect_call,indirect_jump,is_ret,indirect_type,indirect_severity,dfi_violation,violation_reason
test13_runtime_computed_target,0x1814,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1817,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x181c,"mov 0x279d(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1823,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1827,"mov 0x2772(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x182e,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1832,"mov 0x2797(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1839,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x183d,"movl $0x2,-0x2c(%rbp)",rbp,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1844,"mov -0x2c(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1847,cltq,-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1849,"mov -0x20(%rbp,%rax,8),%rax",-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x184e,"mov %rax,-0x28(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1852,"mov -0x28(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1856,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x1852; indirect call reg_based target rax L2: defined at 0x1844
test13_runtime_computed_target,0x1858,nop,-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1859,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x185d,"sub %fs:0x28,%rax",rax,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1864,00,-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1866,je 186d <test13_runtime_computed_target+0x7b>,-,-,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x1868,call 11f0 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
test13_runtime_computed_target,0x186d,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test13_runtime_computed_target,0x186e,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test14_ret_chain_deep,0x186f,endbr64,-,-,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1873,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1874,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1877,"lea 0x9ef(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x187e,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1881,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1886,nop,-,-,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1887,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain_deep,0x1888,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test14_ret_chain_mid,0x1889,endbr64,-,-,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x188d,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x188e,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x1891,"lea 0x9e9(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x1898,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x189b,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x18a0,call 1270 <test14_ret_chain_deep@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x18a5,nop,-,-,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x18a6,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain_mid,0x18a7,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test14_ret_chain,0x18a8,endbr64,-,-,No,No,No,-,none,OK,none
test14_ret_chain,0x18ac,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test14_ret_chain,0x18ad,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain,0x18b0,"lea 0x9e1(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test14_ret_chain,0x18b7,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test14_ret_chain,0x18ba,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain,0x18bf,call 1260 <test14_ret_chain_mid@plt>,-,rax,No,No,No,-,none,OK,none
test14_ret_chain,0x18c4,nop,-,-,No,No,No,-,none,OK,none
test14_ret_chain,0x18c5,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test14_ret_chain,0x18c6,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test15_double_indirect,0x18c7,endbr64,-,-,No,No,No,-,none,OK,none
test15_double_indirect,0x18cb,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test15_double_indirect,0x18cc,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test15_double_indirect,0x18cf,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test15_double_indirect,0x18d3,"lea 0x9ee(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test15_double_indirect,0x18da,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test15_double_indirect,0x18dd,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test15_double_indirect,0x18e2,"mov 0x26a7(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test15_double_indirect,0x18e9,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test15_double_indirect,0x18ed,"mov -0x10(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test15_double_indirect,0x18f1,"mov (%rax),%rax",rax,rax,No,No,No,-,none,OK,none
test15_double_indirect,0x18f4,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test15_double_indirect,0x18f8,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test15_double_indirect,0x18fc,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x18f8; indirect call reg_based target rax L2: defined at 0x18f1; indirect call reg_based target rax L3: defined at 0x18ed; indirect call reg_based target rax L4: defined at 0x18e2; indirect call reg_based target rax L5: terminal (param) at test15_double_indirect
test15_double_indirect,0x18fe,nop,-,-,No,No,No,-,none,OK,none
test15_double_indirect,0x18ff,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test15_double_indirect,0x1900,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
get_target,0x1901,endbr64,-,-,No,No,No,-,none,OK,none
get_target,0x1905,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
get_target,0x1906,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
get_target,0x1909,"sub $0x30,%rsp",rsp,rsp,No,No,No,-,none,OK,none
get_target,0x190d,"mov %edi,-0x24(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
get_target,0x1910,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x1917,00,-,-,No,No,No,-,none,OK,none
get_target,0x1919,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x191d,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
get_target,0x191f,"mov 0x269a(%rip),%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x1926,"mov %rax,-0x20(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x192a,"mov 0x266f(%rip),%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x1931,"mov %rax,-0x18(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x1935,"mov 0x2694(%rip),%rax",-,rax,No,No,No,-,none,OK,none
get_target,0x193c,"mov %rax,-0x10(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
get_target,0x1940,"mov -0x24(%rbp),%ecx",rbp,rcx,No,No,No,-,none,OK,none
get_target,0x1943,"movslq %ecx,%rax",rcx,rax,No,No,No,-,none,OK,none
get_target,0x1946,"imul $0x55555556,%rax,%rax",-,-,No,No,No,-,none,OK,none
get_target,0x194d,"shr $0x20,%rax",rax,rax,No,No,No,-,none,OK,none
get_target,0x1951,"mov %rax,%rdx",rax,rdx,No,No,No,-,none,OK,none
get_target,0x1954,"mov %ecx,%eax",rcx,rax,No,No,No,-,none,OK,none
get_target,0x1956,"sar $0x1f,%eax",rax,rax,No,No,No,-,none,OK,none
get_target,0x1959,"sub %eax,%edx","rax,rdx",rdx,No,No,No,-,none,OK,none
get_target,0x195b,"mov %edx,%eax",rdx,rax,No,No,No,-,none,OK,none
get_target,0x195d,"add %eax,%eax",rax,rax,No,No,No,-,none,OK,none
get_target,0x195f,"add %edx,%eax","rdx,rax",rax,No,No,No,-,none,OK,none
get_target,0x1961,"sub %eax,%ecx","rax,rcx",rcx,No,No,No,-,none,OK,none
get_target,0x1963,"mov %ecx,%edx",rcx,rdx,No,No,No,-,none,OK,none
get_target,0x1965,"movslq %edx,%rax",rdx,rax,No,No,No,-,none,OK,none
get_target,0x1968,"mov -0x20(%rbp,%rax,8),%rax",-,-,No,No,No,-,none,OK,none
get_target,0x196d,"mov -0x8(%rbp),%rdx",rbp,rdx,No,No,No,-,none,OK,none
get_target,0x1971,"sub %fs:0x28,%rdx",rdx,rdx,No,No,No,-,none,OK,none
get_target,0x1978,00,-,-,No,No,No,-,none,OK,none
get_target,0x197a,je 1981 <get_target+0x80>,-,-,No,No,No,-,none,OK,none
get_target,0x197c,call 11f0 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
get_target,0x1981,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
get_target,0x1982,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test16_returned_fptr_call,0x1983,endbr64,-,-,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x1987,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x1988,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x198b,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x198f,"lea 0x95a(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x1996,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x1999,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x199e,"mov $0x1,%edi",-,rdi,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x19a3,call 1901 <get_target>,-,rax,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x19a8,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x19ac,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x19b0,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x19ac; indirect call reg_based target rax L2: defined at 0x19a3
test16_returned_fptr_call,0x19b2,nop,-,-,No,No,No,-,none,OK,none
test16_returned_fptr_call,0x19b3,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test16_returned_fptr_call,0x19b4,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test17_nested_struct_fptr,0x19b5,endbr64,-,-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19b9,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19bd,"sub $0x30,%rsp",rsp,rsp,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19c1,"mov %fs:0x28,%rax",-,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19c8,00,-,-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19ca,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19ce,"xor %eax,%eax",rax,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19d0,"lea 0x941(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19d7,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19da,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19df,"mov 0x25ba(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19e6,"mov %rax,-0x30(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19ea,"movl $0xdead,-0x28(%rbp)",rbp,-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19f1,"mov -0x30(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19f5,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x19f1; indirect call reg_based target rax L2: defined at 0x19df; indirect call reg_based target rax L3: terminal (param) at test17_nested_struct_fptr
test17_nested_struct_fptr,0x19f7,nop,-,-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19f8,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x19fc,"sub %fs:0x28,%rax",rax,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x1a03,00,-,-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x1a05,je 1a0c <test17_nested_struct_fptr+0x57>,-,-,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x1a07,call 11f0 <__stack_chk_fail@plt>,-,rax,No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x1a0c,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
test17_nested_struct_fptr,0x1a0d,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test_all,0x1a0e,endbr64,-,-,No,No,No,-,none,OK,none
test_all,0x1a12,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test_all,0x1a13,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test_all,0x1a16,"lea 0x923(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test_all,0x1a1d,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test_all,0x1a20,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a25,call 12d0 <test01_global_fptr_call@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a2a,call 12e0 <test02_local_fptr_call@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a2f,"mov $0x2,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x1a34,call 1290 <test03_table_fptr_call@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a39,call 11e0 <test04_stack_fptr_call@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a3e,call 11d0 <test05_vtable_call@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a43,call 1240 <test06_callback_arg@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a48,"mov $0x0,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x1a4d,call 12b0 <test07_indirect_jump@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a52,"mov $0x5,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x1a57,call 1250 <test08_indirect_call_with_retval@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a5c,call 1200 <test09_indirect_call_multiarg@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a61,call 11c0 <test10_volatile_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a66,"mov $0x1,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x1a6b,call 1280 <test11_conditional_indirect@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a70,"mov $0x2,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x1a75,call 12a0 <test12_switch_style@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a7a,call 11a0 <test13_runtime_computed_target@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a7f,call 12c0 <test14_ret_chain@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a84,call 1220 <test15_double_indirect@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a89,call 1230 <test16_returned_fptr_call@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a8e,call 12f0 <test17_nested_struct_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1a93,"lea 0x8ce(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test_all,0x1a9a,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test_all,0x1a9d,call 11b0 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x1aa2,nop,-,-,No,No,No,-,none,OK,none
test_all,0x1aa3,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test_all,0x1aa4,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
_fini,0x1aa8,endbr64,-,-,No,No,No,-,none,OK,none
_fini,0x1aac,"sub $0x8,%rsp",rsp,rsp,No,No,No,-,none,OK,none
_fini,0x1ab0,"add $0x8,%rsp",rsp,rsp,No,No,No,-,none,OK,none
_fini,0x1ab4,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
