reg,def_func,def_addr,def_instr,use_func,use_addr,use_instr,cross_func,dfi_violation,violation_reason,def_source,indirect_type
rbp,test07_indirect_jump,0x15d9,"mov %rsp,%rbp",test07_indirect_jump,0x1628,"mov -0x28(%rbp),%rax",No,OK,,local,-
rax,test07_indirect_jump,0x1628,"mov -0x28(%rbp),%rax",test07_indirect_jump,0x162c,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x1628,local,reg_based
rax,test07_indirect_jump,0x161a,"and $0x1,%eax",test07_indirect_jump,0x162c,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x161a,local,reg_based
rax,test07_indirect_jump,0x1617,"mov -0x34(%rbp),%eax",test07_indirect_jump,0x162c,call *%rax,No,WARNING,indirect call reg_based target rax L3: defined at 0x1617,local,reg_based
rdi,test07_indirect_jump,0x0,<param:rdi>,test07_indirect_jump,0x162c,call *%rax,No,WARNING,indirect call reg_based target rax L4: terminal (param) at test07_indirect_jump,parameter,reg_based
rax,test07_indirect_jump,0x162e,"mov 0x299b(%rip),%rax",test07_indirect_jump,0x1635,"mov %rax,-0x30(%rbp)",No,OK,,local,-
rbp,test07_indirect_jump,0x15d9,"mov %rsp,%rbp",test07_indirect_jump,0x1635,"mov %rax,-0x30(%rbp)",No,OK,,local,-
rbp,test07_indirect_jump,0x15d9,"mov %rsp,%rbp",test07_indirect_jump,0x1639,"mov -0x30(%rbp),%rax",No,OK,,local,-
rax,test07_indirect_jump,0x1639,"mov -0x30(%rbp),%rax",test07_indirect_jump,0x163d,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x1639,local,reg_based
rax,test07_indirect_jump,0x162e,"mov 0x299b(%rip),%rax",test07_indirect_jump,0x163d,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x162e,local,reg_based
data_segment,test07_indirect_jump,0x162e,← data segment [rip+0x299b],test07_indirect_jump,0x163d,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test07_indirect_jump,synthetic,reg_based
rbp,test07_indirect_jump,0x15d9,"mov %rsp,%rbp",test07_indirect_jump,0x1640,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test07_indirect_jump,0x1640,"mov -0x8(%rbp),%rax",test07_indirect_jump,0x1644,"sub %fs:0x28,%rax",No,OK,,local,-
rbp,test07_indirect_jump,0x15d9,"mov %rsp,%rbp",test07_indirect_jump,0x1654,leave,No,OK,,local,-
rsp,test07_indirect_jump,0x1654,leave,test07_indirect_jump,0x1655,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test08_indirect_call_with_retval,0x165a,push %rbp,No,OK,,unknown,-
rsp,test08_indirect_call_with_retval,0x165a,push %rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",No,OK,,local,-
rsp,test08_indirect_call_with_retval,0x165a,push %rbp,test08_indirect_call_with_retval,0x165e,"sub $0x20,%rsp",No,OK,,local,-
rdi,test08_indirect_call_with_retval,0x0,<param:rdi>,test08_indirect_call_with_retval,0x1662,"mov %edi,-0x14(%rbp)",No,OK,,parameter,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x1662,"mov %edi,-0x14(%rbp)",No,OK,,local,-
rax,test08_indirect_call_with_retval,0x1665,"lea 0xaec(%rip),%rax",test08_indirect_call_with_retval,0x166c,"mov %rax,%rdi",No,OK,,local,-
rax,test08_indirect_call_with_retval,0x1674,"mov 0x2935(%rip),%rax",test08_indirect_call_with_retval,0x167b,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x167b,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x167f,"mov -0x14(%rbp),%eax",No,OK,,local,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x1682,"mov -0x8(%rbp),%rdx",No,OK,,local,-
rax,test08_indirect_call_with_retval,0x167f,"mov -0x14(%rbp),%eax",test08_indirect_call_with_retval,0x1686,"mov %eax,%edi",No,OK,,local,-
rdx,test08_indirect_call_with_retval,0x1682,"mov -0x8(%rbp),%rdx",test08_indirect_call_with_retval,0x1688,call *%rdx,No,WARNING,indirect call reg_based target rdx L1: defined at 0x1682,local,reg_based
rax,test08_indirect_call_with_retval,0x1674,"mov 0x2935(%rip),%rax",test08_indirect_call_with_retval,0x1688,call *%rdx,No,WARNING,indirect call reg_based target rdx L2: defined at 0x1674,local,reg_based
data_segment,test08_indirect_call_with_retval,0x1674,← data segment [rip+0x2935],test08_indirect_call_with_retval,0x1688,call *%rdx,No,WARNING,indirect call reg_based target rdx L3: terminal (param) at test08_indirect_call_with_retval,synthetic,reg_based
rax,test08_indirect_call_with_retval,0x1688,call *%rdx,test08_indirect_call_with_retval,0x168a,"mov %eax,-0xc(%rbp)",No,OK,,synthetic,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x168a,"mov %eax,-0xc(%rbp)",No,OK,,local,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x168d,"mov -0xc(%rbp),%eax",No,OK,,local,-
rax,test08_indirect_call_with_retval,0x168d,"mov -0xc(%rbp),%eax",test08_indirect_call_with_retval,0x1690,"mov %eax,%esi",No,OK,,local,-
rax,test08_indirect_call_with_retval,0x1692,"lea 0xae4(%rip),%rax",test08_indirect_call_with_retval,0x1699,"mov %rax,%rdi",No,OK,,local,-
rbp,test08_indirect_call_with_retval,0x165b,"mov %rsp,%rbp",test08_indirect_call_with_retval,0x16a7,leave,No,OK,,local,-
rsp,test08_indirect_call_with_retval,0x16a7,leave,test08_indirect_call_with_retval,0x16a8,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test09_indirect_call_multiarg,0x16ad,push %rbp,No,OK,,unknown,-
rsp,test09_indirect_call_multiarg,0x16ad,push %rbp,test09_indirect_call_multiarg,0x16ae,"mov %rsp,%rbp",No,OK,,local,-
rsp,test09_indirect_call_multiarg,0x16ad,push %rbp,test09_indirect_call_multiarg,0x16b1,"sub $0x10,%rsp",No,OK,,local,-
rax,test09_indirect_call_multiarg,0x16b5,"lea 0xad4(%rip),%rax",test09_indirect_call_multiarg,0x16bc,"mov %rax,%rdi",No,OK,,local,-
rax,test09_indirect_call_multiarg,0x16c4,"mov 0x28fd(%rip),%rax",test09_indirect_call_multiarg,0x16cb,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test09_indirect_call_multiarg,0x16ae,"mov %rsp,%rbp",test09_indirect_call_multiarg,0x16cb,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test09_indirect_call_multiarg,0x16ae,"mov %rsp,%rbp",test09_indirect_call_multiarg,0x16cf,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test09_indirect_call_multiarg,0x16cf,"mov -0x8(%rbp),%rax",test09_indirect_call_multiarg,0x16e2,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x16cf,local,reg_based
rax,test09_indirect_call_multiarg,0x16c4,"mov 0x28fd(%rip),%rax",test09_indirect_call_multiarg,0x16e2,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x16c4,local,reg_based
data_segment,test09_indirect_call_multiarg,0x16c4,← data segment [rip+0x28fd],test09_indirect_call_multiarg,0x16e2,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test09_indirect_call_multiarg,synthetic,reg_based
rbp,test09_indirect_call_multiarg,0x16ae,"mov %rsp,%rbp",test09_indirect_call_multiarg,0x16e5,leave,No,OK,,local,-
rsp,test09_indirect_call_multiarg,0x16e5,leave,test09_indirect_call_multiarg,0x16e6,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test10_volatile_fptr,0x16eb,push %rbp,No,OK,,unknown,-
rsp,test10_volatile_fptr,0x16eb,push %rbp,test10_volatile_fptr,0x16ec,"mov %rsp,%rbp",No,OK,,local,-
rsp,test10_volatile_fptr,0x16eb,push %rbp,test10_volatile_fptr,0x16ef,"sub $0x10,%rsp",No,OK,,local,-
rax,test10_volatile_fptr,0x16f3,"lea 0xabe(%rip),%rax",test10_volatile_fptr,0x16fa,"mov %rax,%rdi",No,OK,,local,-
rax,test10_volatile_fptr,0x1702,"mov 0x28b7(%rip),%rax",test10_volatile_fptr,0x1709,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test10_volatile_fptr,0x16ec,"mov %rsp,%rbp",test10_volatile_fptr,0x1709,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test10_volatile_fptr,0x16ec,"mov %rsp,%rbp",test10_volatile_fptr,0x170d,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test10_volatile_fptr,0x170d,"mov -0x8(%rbp),%rax",test10_volatile_fptr,0x1711,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x170d,local,reg_based
rax,test10_volatile_fptr,0x1702,"mov 0x28b7(%rip),%rax",test10_volatile_fptr,0x1711,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x1702,local,reg_based
data_segment,test10_volatile_fptr,0x1702,← data segment [rip+0x28b7],test10_volatile_fptr,0x1711,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test10_volatile_fptr,synthetic,reg_based
rbp,test10_volatile_fptr,0x16ec,"mov %rsp,%rbp",test10_volatile_fptr,0x1714,leave,No,OK,,local,-
rsp,test10_volatile_fptr,0x1714,leave,test10_volatile_fptr,0x1715,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test11_conditional_indirect,0x171a,push %rbp,No,OK,,unknown,-
rsp,test11_conditional_indirect,0x171a,push %rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",No,OK,,local,-
rsp,test11_conditional_indirect,0x171a,push %rbp,test11_conditional_indirect,0x171e,"sub $0x20,%rsp",No,OK,,local,-
rdi,test11_conditional_indirect,0x0,<param:rdi>,test11_conditional_indirect,0x1722,"mov %edi,-0x14(%rbp)",No,OK,,parameter,-
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x1722,"mov %edi,-0x14(%rbp)",No,OK,,local,-
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x1725,"mov -0x14(%rbp),%eax",No,OK,,local,-
rax,test11_conditional_indirect,0x1725,"mov -0x14(%rbp),%eax",test11_conditional_indirect,0x1728,"mov %eax,%esi",No,OK,,local,-
rax,test11_conditional_indirect,0x172a,"lea 0xabf(%rip),%rax",test11_conditional_indirect,0x1731,"mov %rax,%rdi",No,OK,,local,-
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x173e,"cmpl $0x0,-0x14(%rbp)",No,OK,,local,-
rax,test11_conditional_indirect,0x1744,"mov 0x2875(%rip),%rax",test11_conditional_indirect,0x174b,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x174b,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test11_conditional_indirect,0x1751,"mov 0x2848(%rip),%rax",test11_conditional_indirect,0x1758,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x1758,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x175c,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test11_conditional_indirect,0x175c,"mov -0x8(%rbp),%rax",test11_conditional_indirect,0x1760,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x175c,local,reg_based
rax,test11_conditional_indirect,0x1751,"mov 0x2848(%rip),%rax",test11_conditional_indirect,0x1760,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x1751,local,reg_based
data_segment,test11_conditional_indirect,0x1751,← data segment [rip+0x2848],test11_conditional_indirect,0x1760,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test11_conditional_indirect,synthetic,reg_based
rbp,test11_conditional_indirect,0x171b,"mov %rsp,%rbp",test11_conditional_indirect,0x1763,leave,No,OK,,local,-
rsp,test11_conditional_indirect,0x1763,leave,test11_conditional_indirect,0x1764,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test12_switch_style,0x1769,push %rbp,No,OK,,unknown,-
rsp,test12_switch_style,0x1769,push %rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",No,OK,,local,-
rsp,test12_switch_style,0x1769,push %rbp,test12_switch_style,0x176d,"sub $0x20,%rsp",No,OK,,local,-
rdi,test12_switch_style,0x0,<param:rdi>,test12_switch_style,0x1771,"mov %edi,-0x14(%rbp)",No,OK,,parameter,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x1771,"mov %edi,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x1774,"mov -0x14(%rbp),%eax",No,OK,,local,-
rax,test12_switch_style,0x1774,"mov -0x14(%rbp),%eax",test12_switch_style,0x1777,"mov %eax,%esi",No,OK,,local,-
rax,test12_switch_style,0x1779,"lea 0xaa0(%rip),%rax",test12_switch_style,0x1780,"mov %rax,%rdi",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x178d,"movq $0x0,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x1795,"cmpl $0x2,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x179b,"cmpl $0x2,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17a1,"cmpl $0x0,-0x14(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17a7,"cmpl $0x1,-0x14(%rbp)",No,OK,,local,-
rax,test12_switch_style,0x17af,"mov 0x280a(%rip),%rax",test12_switch_style,0x17b6,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17b6,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test12_switch_style,0x17bc,"mov 0x27dd(%rip),%rax",test12_switch_style,0x17c3,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17c3,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test12_switch_style,0x17c9,"mov 0x2800(%rip),%rax",test12_switch_style,0x17d0,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17d0,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test12_switch_style,0x17d6,"mov 0x27bb(%rip),%rax",test12_switch_style,0x17dd,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17dd,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17e2,"cmpq $0x0,-0x8(%rbp)",No,OK,,local,-
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17e9,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test12_switch_style,0x17e9,"mov -0x8(%rbp),%rax",test12_switch_style,0x17ed,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x17e9,local,reg_based
rax,test12_switch_style,0x17d6,"mov 0x27bb(%rip),%rax",test12_switch_style,0x17ed,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x17d6,local,reg_based
data_segment,test12_switch_style,0x17d6,← data segment [rip+0x27bb],test12_switch_style,0x17ed,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test12_switch_style,synthetic,reg_based
rbp,test12_switch_style,0x176a,"mov %rsp,%rbp",test12_switch_style,0x17f0,leave,No,OK,,local,-
rsp,test12_switch_style,0x17f0,leave,test12_switch_style,0x17f1,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test13_runtime_computed_target,0x17f6,push %rbp,No,OK,,unknown,-
rsp,test13_runtime_computed_target,0x17f6,push %rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",No,OK,,local,-
rsp,test13_runtime_computed_target,0x17f6,push %rbp,test13_runtime_computed_target,0x17fa,"sub $0x30,%rsp",No,OK,,local,-
rax,test13_runtime_computed_target,0x17fe,"mov %fs:0x28,%rax",test13_runtime_computed_target,0x1807,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x1807,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test13_runtime_computed_target,0x17fe,"mov %fs:0x28,%rax",test13_runtime_computed_target,0x180b,"xor %eax,%eax",No,OK,,local,-
rax,test13_runtime_computed_target,0x180d,"lea 0xa34(%rip),%rax",test13_runtime_computed_target,0x1814,"mov %rax,%rdi",No,OK,,local,-
rax,test13_runtime_computed_target,0x181c,"mov 0x279d(%rip),%rax",test13_runtime_computed_target,0x1823,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x1823,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rax,test13_runtime_computed_target,0x1827,"mov 0x2772(%rip),%rax",test13_runtime_computed_target,0x182e,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x182e,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rax,test13_runtime_computed_target,0x1832,"mov 0x2797(%rip),%rax",test13_runtime_computed_target,0x1839,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x1839,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x183d,"movl $0x2,-0x2c(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x1844,"mov -0x2c(%rbp),%eax",No,OK,,local,-
rax,test13_runtime_computed_target,0x1844,"mov -0x2c(%rbp),%eax",test13_runtime_computed_target,0x184e,"mov %rax,-0x28(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x184e,"mov %rax,-0x28(%rbp)",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x1852,"mov -0x28(%rbp),%rax",No,OK,,local,-
rax,test13_runtime_computed_target,0x1852,"mov -0x28(%rbp),%rax",test13_runtime_computed_target,0x1856,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x1852,local,reg_based
rax,test13_runtime_computed_target,0x1844,"mov -0x2c(%rbp),%eax",test13_runtime_computed_target,0x1856,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x1844,local,reg_based
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x1859,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test13_runtime_computed_target,0x1859,"mov -0x8(%rbp),%rax",test13_runtime_computed_target,0x185d,"sub %fs:0x28,%rax",No,OK,,local,-
rbp,test13_runtime_computed_target,0x17f7,"mov %rsp,%rbp",test13_runtime_computed_target,0x186d,leave,No,OK,,local,-
rsp,test13_runtime_computed_target,0x186d,leave,test13_runtime_computed_target,0x186e,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test14_ret_chain_deep,0x1873,push %rbp,No,OK,,unknown,-
rsp,test14_ret_chain_deep,0x1873,push %rbp,test14_ret_chain_deep,0x1874,"mov %rsp,%rbp",No,OK,,local,-
rax,test14_ret_chain_deep,0x1877,"lea 0x9ef(%rip),%rax",test14_ret_chain_deep,0x187e,"mov %rax,%rdi",No,OK,,local,-
rsp,test14_ret_chain_deep,0x1873,push %rbp,test14_ret_chain_deep,0x1887,pop %rbp,No,OK,,local,-
rsp,test14_ret_chain_deep,0x1873,push %rbp,test14_ret_chain_deep,0x1888,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test14_ret_chain_mid,0x188d,push %rbp,No,OK,,unknown,-
rsp,test14_ret_chain_mid,0x188d,push %rbp,test14_ret_chain_mid,0x188e,"mov %rsp,%rbp",No,OK,,local,-
rax,test14_ret_chain_mid,0x1891,"lea 0x9e9(%rip),%rax",test14_ret_chain_mid,0x1898,"mov %rax,%rdi",No,OK,,local,-
rsp,test14_ret_chain_mid,0x188d,push %rbp,test14_ret_chain_mid,0x18a6,pop %rbp,No,OK,,local,-
rsp,test14_ret_chain_mid,0x188d,push %rbp,test14_ret_chain_mid,0x18a7,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test14_ret_chain,0x18ac,push %rbp,No,OK,,unknown,-
rsp,test14_ret_chain,0x18ac,push %rbp,test14_ret_chain,0x18ad,"mov %rsp,%rbp",No,OK,,local,-
rax,test14_ret_chain,0x18b0,"lea 0x9e1(%rip),%rax",test14_ret_chain,0x18b7,"mov %rax,%rdi",No,OK,,local,-
rsp,test14_ret_chain,0x18ac,push %rbp,test14_ret_chain,0x18c5,pop %rbp,No,OK,,local,-
rsp,test14_ret_chain,0x18ac,push %rbp,test14_ret_chain,0x18c6,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test15_double_indirect,0x18cb,push %rbp,No,OK,,unknown,-
rsp,test15_double_indirect,0x18cb,push %rbp,test15_double_indirect,0x18cc,"mov %rsp,%rbp",No,OK,,local,-
rsp,test15_double_indirect,0x18cb,push %rbp,test15_double_indirect,0x18cf,"sub $0x10,%rsp",No,OK,,local,-
rax,test15_double_indirect,0x18d3,"lea 0x9ee(%rip),%rax",test15_double_indirect,0x18da,"mov %rax,%rdi",No,OK,,local,-
rax,test15_double_indirect,0x18e2,"mov 0x26a7(%rip),%rax",test15_double_indirect,0x18e9,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test15_double_indirect,0x18cc,"mov %rsp,%rbp",test15_double_indirect,0x18e9,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,test15_double_indirect,0x18cc,"mov %rsp,%rbp",test15_double_indirect,0x18ed,"mov -0x10(%rbp),%rax",No,OK,,local,-
rax,test15_double_indirect,0x18ed,"mov -0x10(%rbp),%rax",test15_double_indirect,0x18f1,"mov (%rax),%rax",No,OK,,local,-
rax,test15_double_indirect,0x18f1,"mov (%rax),%rax",test15_double_indirect,0x18f4,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test15_double_indirect,0x18cc,"mov %rsp,%rbp",test15_double_indirect,0x18f4,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test15_double_indirect,0x18cc,"mov %rsp,%rbp",test15_double_indirect,0x18f8,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test15_double_indirect,0x18f8,"mov -0x8(%rbp),%rax",test15_double_indirect,0x18fc,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x18f8,local,reg_based
rax,test15_double_indirect,0x18f1,"mov (%rax),%rax",test15_double_indirect,0x18fc,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x18f1,local,reg_based
rax,test15_double_indirect,0x18ed,"mov -0x10(%rbp),%rax",test15_double_indirect,0x18fc,call *%rax,No,WARNING,indirect call reg_based target rax L3: defined at 0x18ed,local,reg_based
rax,test15_double_indirect,0x18e2,"mov 0x26a7(%rip),%rax",test15_double_indirect,0x18fc,call *%rax,No,WARNING,indirect call reg_based target rax L4: defined at 0x18e2,local,reg_based
data_segment,test15_double_indirect,0x18e2,← data segment [rip+0x26a7],test15_double_indirect,0x18fc,call *%rax,No,WARNING,indirect call reg_based target rax L5: terminal (param) at test15_double_indirect,synthetic,reg_based
rbp,test15_double_indirect,0x18cc,"mov %rsp,%rbp",test15_double_indirect,0x18ff,leave,No,OK,,local,-
rsp,test15_double_indirect,0x18ff,leave,test15_double_indirect,0x1900,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,get_target,0x1905,push %rbp,No,OK,,unknown,-
rsp,get_target,0x1905,push %rbp,get_target,0x1906,"mov %rsp,%rbp",No,OK,,local,-
rsp,get_target,0x1905,push %rbp,get_target,0x1909,"sub $0x30,%rsp",No,OK,,local,-
rdi,get_target,0x0,<param:rdi>,get_target,0x190d,"mov %edi,-0x24(%rbp)",No,OK,,parameter,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x190d,"mov %edi,-0x24(%rbp)",No,OK,,local,-
rax,get_target,0x1910,"mov %fs:0x28,%rax",get_target,0x1919,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x1919,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,get_target,0x1910,"mov %fs:0x28,%rax",get_target,0x191d,"xor %eax,%eax",No,OK,,local,-
rax,get_target,0x191f,"mov 0x269a(%rip),%rax",get_target,0x1926,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x1926,"mov %rax,-0x20(%rbp)",No,OK,,local,-
rax,get_target,0x192a,"mov 0x266f(%rip),%rax",get_target,0x1931,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x1931,"mov %rax,-0x18(%rbp)",No,OK,,local,-
rax,get_target,0x1935,"mov 0x2694(%rip),%rax",get_target,0x193c,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x193c,"mov %rax,-0x10(%rbp)",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x1940,"mov -0x24(%rbp),%ecx",No,OK,,local,-
rcx,get_target,0x1940,"mov -0x24(%rbp),%ecx",get_target,0x1943,"movslq %ecx,%rax",No,OK,,local,-
rax,get_target,0x1943,"movslq %ecx,%rax",get_target,0x194d,"shr $0x20,%rax",No,OK,,local,-
rax,get_target,0x194d,"shr $0x20,%rax",get_target,0x1951,"mov %rax,%rdx",No,OK,,local,-
rcx,get_target,0x1940,"mov -0x24(%rbp),%ecx",get_target,0x1954,"mov %ecx,%eax",No,OK,,local,-
rax,get_target,0x1954,"mov %ecx,%eax",get_target,0x1956,"sar $0x1f,%eax",No,OK,,local,-
rax,get_target,0x1956,"sar $0x1f,%eax",get_target,0x1959,"sub %eax,%edx",No,OK,,local,-
rdx,get_target,0x1951,"mov %rax,%rdx",get_target,0x1959,"sub %eax,%edx",No,OK,,local,-
rdx,get_target,0x1959,"sub %eax,%edx",get_target,0x195b,"mov %edx,%eax",No,OK,,local,-
rax,get_target,0x195b,"mov %edx,%eax",get_target,0x195d,"add %eax,%eax",No,OK,,local,-
