jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0xb1d4,jne,6,jne b50b <e1000_phy_setup_autoneg>,0f 85 31 03 00 00,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb50b,e1000_phy_setup_autoneg,0xb160
0xb1f0,jmp,5,jmp b1f5 <e1000_phy_setup_autoneg>,e9 00 00 00 00,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb1f5,e1000_phy_setup_autoneg,0xb160
0xb1fc,call,5,call b201 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb201,e1000_phy_setup_autoneg,0xb160
0xb210,call,5,call a610 <e1000_read_phy_reg_ex>,e8 fb f3 ff ff,函数调用,e1000_phy_setup_autoneg,0xb160,0xa610,e1000_read_phy_reg_ex,0xa610
0xb221,call,5,call b226 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb226,e1000_phy_setup_autoneg,0xb160
0xb228,jne,2,jne b1c7 <e1000_phy_setup_autoneg>,75 9d,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb1c7,e1000_phy_setup_autoneg,0xb160
0xb255,je,2,je b265 <e1000_phy_setup_autoneg>,74 0e,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb265,e1000_phy_setup_autoneg,0xb160
0xb267,je,2,je b273 <e1000_phy_setup_autoneg>,74 0a,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb273,e1000_phy_setup_autoneg,0xb160
0xb275,je,2,je b282 <e1000_phy_setup_autoneg>,74 0b,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb282,e1000_phy_setup_autoneg,0xb160
0xb284,je,2,je b291 <e1000_phy_setup_autoneg>,74 0b,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb291,e1000_phy_setup_autoneg,0xb160
0xb293,je,2,je b29a <e1000_phy_setup_autoneg>,74 05,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb29a,e1000_phy_setup_autoneg,0xb160
0xb29c,je,2,je b2aa <e1000_phy_setup_autoneg>,74 0c,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb2aa,e1000_phy_setup_autoneg,0xb160
0xb2b2,je,6,je b4d0 <e1000_phy_setup_autoneg>,0f 84 18 02 00 00,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb4d0,e1000_phy_setup_autoneg,0xb160
0xb2b8,ja,6,ja b356 <e1000_phy_setup_autoneg>,0f 87 98 00 00 00,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb356,e1000_phy_setup_autoneg,0xb160
0xb2c0,jne,6,jne b35f <e1000_phy_setup_autoneg>,0f 85 99 00 00 00,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb35f,e1000_phy_setup_autoneg,0xb160
0xb2dc,call,5,call b2e1 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb2e1,e1000_phy_setup_autoneg,0xb160
0xb2ef,call,5,call 9f40 <e1000_write_phy_reg_ex>,e8 4c ec ff ff,函数调用,e1000_phy_setup_autoneg,0xb160,0x9f40,e1000_write_phy_reg_ex,0x9f40
0xb300,call,5,call b305 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb305,e1000_phy_setup_autoneg,0xb160
0xb307,jne,6,jne b1c7 <e1000_phy_setup_autoneg>,0f 85 ba fe ff ff,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb1c7,e1000_phy_setup_autoneg,0xb160
0xb318,je,6,je b1c7 <e1000_phy_setup_autoneg>,0f 84 a9 fe ff ff,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb1c7,e1000_phy_setup_autoneg,0xb160
0xb329,call,5,call b32e <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb32e,e1000_phy_setup_autoneg,0xb160
0xb33b,call,5,call 9f40 <e1000_write_phy_reg_ex>,e8 00 ec ff ff,函数调用,e1000_phy_setup_autoneg,0xb160,0x9f40,e1000_write_phy_reg_ex,0x9f40
0xb34c,call,5,call b351 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb351,e1000_phy_setup_autoneg,0xb160
0xb351,jmp,5,jmp b1c7 <e1000_phy_setup_autoneg>,e9 71 fe ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb1c7,e1000_phy_setup_autoneg,0xb160
0xb359,jne,6,jne b4df <e1000_phy_setup_autoneg>,0f 85 80 01 00 00,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb4df,e1000_phy_setup_autoneg,0xb160
0xb366,jmp,5,jmp b2cd <e1000_phy_setup_autoneg>,e9 62 ff ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb2cd,e1000_phy_setup_autoneg,0xb160
0xb377,call,5,call b37c <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb37c,e1000_phy_setup_autoneg,0xb160
0xb390,call,5,call b395 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb395,e1000_phy_setup_autoneg,0xb160
0xb3a0,je,6,je b265 <e1000_phy_setup_autoneg>,0f 84 bf fe ff ff,条件跳转,e1000_phy_setup_autoneg,0xb160,0xb265,e1000_phy_setup_autoneg,0xb160
0xb3a6,jmp,5,jmp b257 <e1000_phy_setup_autoneg>,e9 ac fe ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb257,e1000_phy_setup_autoneg,0xb160
0xb3ae,call,5,call b3b3 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb3b3,e1000_phy_setup_autoneg,0xb160
0xb3c4,call,5,call b3c9 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb3c9,e1000_phy_setup_autoneg,0xb160
0xb3d2,jmp,5,jmp b29a <e1000_phy_setup_autoneg>,e9 c3 fe ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb29a,e1000_phy_setup_autoneg,0xb160
0xb3da,call,5,call b3df <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb3df,e1000_phy_setup_autoneg,0xb160
0xb3f3,call,5,call b3f8 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb3f8,e1000_phy_setup_autoneg,0xb160
0xb3f8,jmp,5,jmp b312 <e1000_phy_setup_autoneg>,e9 15 ff ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb312,e1000_phy_setup_autoneg,0xb160
0xb400,call,5,call b405 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb405,e1000_phy_setup_autoneg,0xb160
0xb416,call,5,call b41b <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb41b,e1000_phy_setup_autoneg,0xb160
0xb424,jmp,5,jmp b26e <e1000_phy_setup_autoneg>,e9 45 fe ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb26e,e1000_phy_setup_autoneg,0xb160
0xb42c,call,5,call b431 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb431,e1000_phy_setup_autoneg,0xb160
0xb442,call,5,call b447 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb447,e1000_phy_setup_autoneg,0xb160
0xb447,jmp,5,jmp b2a3 <e1000_phy_setup_autoneg>,e9 57 fe ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb2a3,e1000_phy_setup_autoneg,0xb160
0xb44f,call,5,call b454 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb454,e1000_phy_setup_autoneg,0xb160
0xb465,call,5,call b46a <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb46a,e1000_phy_setup_autoneg,0xb160
0xb473,jmp,5,jmp b28b <e1000_phy_setup_autoneg>,e9 13 fe ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb28b,e1000_phy_setup_autoneg,0xb160
0xb47b,call,5,call b480 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb480,e1000_phy_setup_autoneg,0xb160
0xb491,call,5,call b496 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb496,e1000_phy_setup_autoneg,0xb160
0xb49f,jmp,5,jmp b27c <e1000_phy_setup_autoneg>,e9 d8 fd ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb27c,e1000_phy_setup_autoneg,0xb160
0xb4a7,call,5,call b4ac <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb4ac,e1000_phy_setup_autoneg,0xb160
0xb4bd,call,5,call b4c2 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb4c2,e1000_phy_setup_autoneg,0xb160
0xb4cb,jmp,5,jmp b25c <e1000_phy_setup_autoneg>,e9 8c fd ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb25c,e1000_phy_setup_autoneg,0xb160
0xb4da,jmp,5,jmp b2cd <e1000_phy_setup_autoneg>,e9 ee fd ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb2cd,e1000_phy_setup_autoneg,0xb160
0xb4e6,jmp,5,jmp b1c7 <e1000_phy_setup_autoneg>,e9 dc fc ff ff,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb1c7,e1000_phy_setup_autoneg,0xb160
0xb4ee,call,5,call b4f3 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb4f3,e1000_phy_setup_autoneg,0xb160
0xb504,call,5,call b509 <e1000_phy_setup_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb509,e1000_phy_setup_autoneg,0xb160
0xb509,jmp,2,jmp b4e1 <e1000_phy_setup_autoneg>,eb d6,无条件跳转,e1000_phy_setup_autoneg,0xb160,0xb4e1,e1000_phy_setup_autoneg,0xb160
0xb50b,call,5,call b510 <__pfx_e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_phy_setup_autoneg,0xb160,0xb510,__pfx_e1000_copper_link_autoneg,0xb510
0xb520,call,5,call b525 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb525,e1000_copper_link_autoneg,0xb520
0xb56c,jne,2,jne b578 <e1000_copper_link_autoneg>,75 0a,条件跳转,e1000_copper_link_autoneg,0xb520,0xb578,e1000_copper_link_autoneg,0xb520
0xb580,call,5,call b585 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb585,e1000_copper_link_autoneg,0xb520
0xb58a,jne,6,jne b6a6 <e1000_copper_link_autoneg>,0f 85 16 01 00 00,条件跳转,e1000_copper_link_autoneg,0xb520,0xb6a6,e1000_copper_link_autoneg,0xb520
0xb599,call,5,call b59e <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb59e,e1000_copper_link_autoneg,0xb520
0xb5aa,call,5,call a610 <e1000_read_phy_reg_ex>,e8 61 f0 ff ff,函数调用,e1000_copper_link_autoneg,0xb520,0xa610,e1000_read_phy_reg_ex,0xa610
0xb5bc,call,5,call b5c1 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb5c1,e1000_copper_link_autoneg,0xb520
0xb5c4,je,2,je b618 <e1000_copper_link_autoneg>,74 52,条件跳转,e1000_copper_link_autoneg,0xb520,0xb618,e1000_copper_link_autoneg,0xb520
0xb5d3,jne,6,jne b7c1 <e1000_copper_link_autoneg>,0f 85 e8 01 00 00,条件跳转,e1000_copper_link_autoneg,0xb520,0xb7c1,e1000_copper_link_autoneg,0xb520
0xb5f0,jmp,5,jmp b5f5 <e1000_copper_link_autoneg>,e9 00 00 00 00,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb5f5,e1000_copper_link_autoneg,0xb520
0xb5f8,call,5,call b5fd <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb5fd,e1000_copper_link_autoneg,0xb520
0xb60e,call,5,call b613 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb613,e1000_copper_link_autoneg,0xb520
0xb613,jmp,5,jmp b592 <e1000_copper_link_autoneg>,e9 7a ff ff ff,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb592,e1000_copper_link_autoneg,0xb520
0xb62f,call,5,call b634 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb634,e1000_copper_link_autoneg,0xb520
0xb640,call,5,call 9f40 <e1000_write_phy_reg_ex>,e8 fb e8 ff ff,函数调用,e1000_copper_link_autoneg,0xb520,0x9f40,e1000_write_phy_reg_ex,0x9f40
0xb652,call,5,call b657 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb657,e1000_copper_link_autoneg,0xb520
0xb65a,jne,6,jne b5c6 <e1000_copper_link_autoneg>,0f 85 66 ff ff ff,条件跳转,e1000_copper_link_autoneg,0xb520,0xb5c6,e1000_copper_link_autoneg,0xb520
0xb667,jne,2,jne b6d0 <e1000_copper_link_autoneg>,75 67,条件跳转,e1000_copper_link_autoneg,0xb520,0xb6d0,e1000_copper_link_autoneg,0xb520
0xb670,jmp,5,jmp b5c6 <e1000_copper_link_autoneg>,e9 51 ff ff ff,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb5c6,e1000_copper_link_autoneg,0xb520
0xb678,call,5,call b67d <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb67d,e1000_copper_link_autoneg,0xb520
0xb68e,call,5,call b693 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb693,e1000_copper_link_autoneg,0xb520
0xb696,call,5,call b69b <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb69b,e1000_copper_link_autoneg,0xb520
0xb6a0,je,6,je b590 <e1000_copper_link_autoneg>,0f 84 ea fe ff ff,条件跳转,e1000_copper_link_autoneg,0xb520,0xb590,e1000_copper_link_autoneg,0xb520
0xb6a8,jmp,5,jmp b5c6 <e1000_copper_link_autoneg>,e9 19 ff ff ff,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb5c6,e1000_copper_link_autoneg,0xb520
0xb6b0,call,5,call b6b5 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb6b5,e1000_copper_link_autoneg,0xb520
0xb6c6,call,5,call b6cb <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb6cb,e1000_copper_link_autoneg,0xb520
0xb6cb,jmp,5,jmp b5c6 <e1000_copper_link_autoneg>,e9 f6 fe ff ff,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb5c6,e1000_copper_link_autoneg,0xb520
0xb6e1,jmp,2,jmp b739 <e1000_copper_link_autoneg>,eb 56,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb739,e1000_copper_link_autoneg,0xb520
0xb6ea,call,5,call b6ef <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb6ef,e1000_copper_link_autoneg,0xb520
0xb6fe,call,5,call a610 <e1000_read_phy_reg_ex>,e8 0d ef ff ff,函数调用,e1000_copper_link_autoneg,0xb520,0xa610,e1000_read_phy_reg_ex,0xa610
0xb710,call,5,call b715 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb715,e1000_copper_link_autoneg,0xb520
0xb718,jne,2,jne b774 <e1000_copper_link_autoneg>,75 5a,条件跳转,e1000_copper_link_autoneg,0xb520,0xb774,e1000_copper_link_autoneg,0xb520
0xb71e,jne,6,jne b669 <e1000_copper_link_autoneg>,0f 85 45 ff ff ff,条件跳转,e1000_copper_link_autoneg,0xb520,0xb669,e1000_copper_link_autoneg,0xb520
0xb729,call,5,call b72e <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb72e,e1000_copper_link_autoneg,0xb520
0xb733,je,6,je b669 <e1000_copper_link_autoneg>,0f 84 30 ff ff ff,条件跳转,e1000_copper_link_autoneg,0xb520,0xb669,e1000_copper_link_autoneg,0xb520
0xb740,call,5,call b745 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb745,e1000_copper_link_autoneg,0xb520
0xb754,call,5,call a610 <e1000_read_phy_reg_ex>,e8 b7 ee ff ff,函数调用,e1000_copper_link_autoneg,0xb520,0xa610,e1000_read_phy_reg_ex,0xa610
0xb766,call,5,call b76b <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb76b,e1000_copper_link_autoneg,0xb520
0xb76e,je,6,je b6e3 <e1000_copper_link_autoneg>,0f 84 6f ff ff ff,条件跳转,e1000_copper_link_autoneg,0xb520,0xb6e3,e1000_copper_link_autoneg,0xb520
0xb779,jmp,5,jmp b5c6 <e1000_copper_link_autoneg>,e9 48 fe ff ff,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb5c6,e1000_copper_link_autoneg,0xb520
0xb781,call,5,call b786 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb786,e1000_copper_link_autoneg,0xb520
0xb797,call,5,call b79c <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb79c,e1000_copper_link_autoneg,0xb520
0xb79c,jmp,5,jmp b6db <e1000_copper_link_autoneg>,e9 3a ff ff ff,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb6db,e1000_copper_link_autoneg,0xb520
0xb7a4,call,5,call b7a9 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb7a9,e1000_copper_link_autoneg,0xb520
0xb7ba,call,5,call b7bf <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb7bf,e1000_copper_link_autoneg,0xb520
0xb7bf,jmp,2,jmp b776 <e1000_copper_link_autoneg>,eb b5,无条件跳转,e1000_copper_link_autoneg,0xb520,0xb776,e1000_copper_link_autoneg,0xb520
0xb7c1,call,5,call b7c6 <e1000_copper_link_autoneg>,e8 00 00 00 00,函数调用,e1000_copper_link_autoneg,0xb520,0xb7c6,e1000_copper_link_autoneg,0xb520
0xb7e0,call,5,call b7e5 <e1000_config_collision_dist>,e8 00 00 00 00,函数调用,e1000_config_collision_dist,0xb7e0,0xb7e5,e1000_config_collision_dist,0xb7e0
0xb825,jmp,5,jmp b82a <e1000_config_collision_dist>,e9 00 00 00 00,无条件跳转,e1000_config_collision_dist,0xb7e0,0xb82a,e1000_config_collision_dist,0xb7e0
0xb840,call,5,call b845 <e1000_force_mac_fc>,e8 00 00 00 00,函数调用,e1000_force_mac_fc,0xb840,0xb845,e1000_force_mac_fc,0xb840
0xb850,je,2,je b8b1 <e1000_force_mac_fc>,74 5f,条件跳转,e1000_force_mac_fc,0xb840,0xb8b1,e1000_force_mac_fc,0xb840
0xb852,ja,2,ja b886 <e1000_force_mac_fc>,77 32,条件跳转,e1000_force_mac_fc,0xb840,0xb886,e1000_force_mac_fc,0xb840
0xb870,je,2,je b896 <e1000_force_mac_fc>,74 24,条件跳转,e1000_force_mac_fc,0xb840,0xb896,e1000_force_mac_fc,0xb840
0xb881,jmp,5,jmp b886 <e1000_force_mac_fc>,e9 00 00 00 00,无条件跳转,e1000_force_mac_fc,0xb840,0xb886,e1000_force_mac_fc,0xb840
0xb88e,jne,2,jne b89d <e1000_force_mac_fc>,75 0d,条件跳转,e1000_force_mac_fc,0xb840,0xb89d,e1000_force_mac_fc,0xb840
0xb894,jne,2,jne b872 <e1000_force_mac_fc>,75 dc,条件跳转,e1000_force_mac_fc,0xb840,0xb872,e1000_force_mac_fc,0xb840
0xb89b,jmp,2,jmp b872 <e1000_force_mac_fc>,eb d5,无条件跳转,e1000_force_mac_fc,0xb840,0xb872,e1000_force_mac_fc,0xb840
0xb8ac,jmp,5,jmp b8b1 <e1000_force_mac_fc>,e9 00 00 00 00,无条件跳转,e1000_force_mac_fc,0xb840,0xb8b1,e1000_force_mac_fc,0xb840
0xb8bb,jmp,2,jmp b890 <e1000_force_mac_fc>,eb d3,无条件跳转,e1000_force_mac_fc,0xb840,0xb890,e1000_force_mac_fc,0xb840
0xb8c1,call,5,call b8c6 <e1000_force_mac_fc>,e8 00 00 00 00,函数调用,e1000_force_mac_fc,0xb840,0xb8c6,e1000_force_mac_fc,0xb840
0xb8d7,call,5,call b8dc <e1000_force_mac_fc>,e8 00 00 00 00,函数调用,e1000_force_mac_fc,0xb840,0xb8dc,e1000_force_mac_fc,0xb840
0xb8ea,jmp,5,jmp b8ef <e1000_force_mac_fc>,e9 00 00 00 00,无条件跳转,e1000_force_mac_fc,0xb840,0xb8ef,e1000_force_mac_fc,0xb840
0xb900,call,5,call b905 <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xb905,e1000_get_speed_and_duplex,0xb900
0xb938,jbe,2,jbe b9b6 <e1000_get_speed_and_duplex>,76 7c,条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9b6,e1000_get_speed_and_duplex,0xb900
0xb948,je,6,je ba62 <e1000_get_speed_and_duplex>,0f 84 14 01 00 00,条件跳转,e1000_get_speed_and_duplex,0xb900,0xba62,e1000_get_speed_and_duplex,0xb900
0xb961,je,6,je ba80 <e1000_get_speed_and_duplex>,0f 84 19 01 00 00,条件跳转,e1000_get_speed_and_duplex,0xb900,0xba80,e1000_get_speed_and_duplex,0xb900
0xb97a,je,2,je b9d4 <e1000_get_speed_and_duplex>,74 58,条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9d4,e1000_get_speed_and_duplex,0xb900
0xb98b,jne,6,jne bbb7 <e1000_get_speed_and_duplex>,0f 85 26 02 00 00,条件跳转,e1000_get_speed_and_duplex,0xb900,0xbbb7,e1000_get_speed_and_duplex,0xb900
0xb9b1,jmp,5,jmp b9b6 <e1000_get_speed_and_duplex>,e9 00 00 00 00,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9b6,e1000_get_speed_and_duplex,0xb900
0xb9d2,jne,2,jne b97c <e1000_get_speed_and_duplex>,75 a8,条件跳转,e1000_get_speed_and_duplex,0xb900,0xb97c,e1000_get_speed_and_duplex,0xb900
0xb9e0,ja,6,ja b9e6 <e1000_get_speed_and_duplex>,0f 87 00 00 00 00,条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9e6,e1000_get_speed_and_duplex,0xb900
0xb9ea,je,2,je b97c <e1000_get_speed_and_duplex>,74 90,条件跳转,e1000_get_speed_and_duplex,0xb900,0xb97c,e1000_get_speed_and_duplex,0xb900
0xb9f3,call,5,call b9f8 <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xb9f8,e1000_get_speed_and_duplex,0xb900
0xba07,call,5,call a610 <e1000_read_phy_reg_ex>,e8 04 ec ff ff,函数调用,e1000_get_speed_and_duplex,0xb900,0xa610,e1000_read_phy_reg_ex,0xa610
0xba19,call,5,call ba1e <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xba1e,e1000_get_speed_and_duplex,0xb900
0xba23,jne,6,jne b97e <e1000_get_speed_and_duplex>,0f 85 55 ff ff ff,条件跳转,e1000_get_speed_and_duplex,0xb900,0xb97e,e1000_get_speed_and_duplex,0xb900
0xba2d,jne,6,jne bb48 <e1000_get_speed_and_duplex>,0f 85 15 01 00 00,条件跳转,e1000_get_speed_and_duplex,0xb900,0xbb48,e1000_get_speed_and_duplex,0xb900
0xba3d,jmp,5,jmp b97c <e1000_get_speed_and_duplex>,e9 3a ff ff ff,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb97c,e1000_get_speed_and_duplex,0xb900
0xba42,call,5,call ba47 <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xba47,e1000_get_speed_and_duplex,0xb900
0xba58,call,5,call ba5d <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xba5d,e1000_get_speed_and_duplex,0xb900
0xba5d,jmp,5,jmp b9bb <e1000_get_speed_and_duplex>,e9 59 ff ff ff,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9bb,e1000_get_speed_and_duplex,0xb900
0xba66,je,6,je baf7 <e1000_get_speed_and_duplex>,0f 84 8b 00 00 00,条件跳转,e1000_get_speed_and_duplex,0xb900,0xbaf7,e1000_get_speed_and_duplex,0xb900
0xba7b,jmp,5,jmp b95d <e1000_get_speed_and_duplex>,e9 dd fe ff ff,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb95d,e1000_get_speed_and_duplex,0xb900
0xba8c,jmp,5,jmp b9ce <e1000_get_speed_and_duplex>,e9 3d ff ff ff,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9ce,e1000_get_speed_and_duplex,0xb900
0xba94,call,5,call ba99 <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xba99,e1000_get_speed_and_duplex,0xb900
0xbaaa,call,5,call baaf <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xbaaf,e1000_get_speed_and_duplex,0xb900
0xbaaf,jmp,5,jmp b9ce <e1000_get_speed_and_duplex>,e9 1a ff ff ff,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9ce,e1000_get_speed_and_duplex,0xb900
0xbab7,call,5,call babc <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xbabc,e1000_get_speed_and_duplex,0xb900
0xbacd,call,5,call bad2 <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xbad2,e1000_get_speed_and_duplex,0xb900
0xbad2,jmp,5,jmp b9ce <e1000_get_speed_and_duplex>,e9 f7 fe ff ff,无条件跳转,e1000_get_speed_and_duplex,0xb900,0xb9ce,e1000_get_speed_and_duplex,0xb900
0xbad7,call,5,call badc <e1000_get_speed_and_duplex>,e8 00 00 00 00,函数调用,e1000_get_speed_and_duplex,0xb900,0xbadc,e1000_get_speed_and_duplex,0xb900
