jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0xa61,callq,5,callq a66 <nfnetlink_bind>,e8 00 00 00 00,函数调用,nfnetlink_bind,0x9b0,0xa66,nfnetlink_bind,0x9b0
0xa66,jmp,2,jmp 9e9 <nfnetlink_bind>,eb 81,无条件跳转,nfnetlink_bind,0x9b0,0x9e9,nfnetlink_bind,0x9b0
0xa70,callq,5,callq a75 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xa75,nfnetlink_rcv_batch,0xa70
0xacc,ja,6,ja 1197 <nfnetlink_rcv_batch>,0f 87 c5 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x1197,nfnetlink_rcv_batch,0xa70
0xb23,callq,5,callq b28 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xb28,nfnetlink_rcv_batch,0xa70
0xb2e,je,6,je 1180 <nfnetlink_rcv_batch>,0f 84 4c 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x1180,nfnetlink_rcv_batch,0xa70
0xb3b,callq,5,callq b40 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xb40,nfnetlink_rcv_batch,0xa70
0xb42,je,2,je b4c <nfnetlink_rcv_batch>,74 08,条件跳转,nfnetlink_rcv_batch,0xa70,0xb4c,nfnetlink_rcv_batch,0xa70
0xb54,ja,6,ja 1270 <nfnetlink_rcv_batch>,0f 87 16 07 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x1270,nfnetlink_rcv_batch,0xa70
0xb61,callq,5,callq b66 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xb66,nfnetlink_rcv_batch,0xa70
0xb6e,ja,6,ja 12a0 <nfnetlink_rcv_batch>,0f 87 2c 07 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x12a0,nfnetlink_rcv_batch,0xa70
0xb85,je,6,je 10ee <nfnetlink_rcv_batch>,0f 84 63 05 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x10ee,nfnetlink_rcv_batch,0xa70
0xb90,je,6,je 11ca <nfnetlink_rcv_batch>,0f 84 34 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x11ca,nfnetlink_rcv_batch,0xa70
0xb9b,je,6,je 11ca <nfnetlink_rcv_batch>,0f 84 29 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x11ca,nfnetlink_rcv_batch,0xa70
0xba6,je,6,je 11ca <nfnetlink_rcv_batch>,0f 84 1e 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x11ca,nfnetlink_rcv_batch,0xa70
0xbb0,callq,5,callq bb5 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xbb5,nfnetlink_rcv_batch,0xa70
0xbb7,je,6,je 1208 <nfnetlink_rcv_batch>,0f 84 4b 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x1208,nfnetlink_rcv_batch,0xa70
0xbce,callq,5,callq bd3 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xbd3,nfnetlink_rcv_batch,0xa70
0xbd5,je,6,je 122a <nfnetlink_rcv_batch>,0f 84 4f 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x122a,nfnetlink_rcv_batch,0xa70
0xbe3,ja,6,ja 1288 <nfnetlink_rcv_batch>,0f 87 9f 06 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x1288,nfnetlink_rcv_batch,0xa70
0xbf0,callq,5,callq bf5 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xbf5,nfnetlink_rcv_batch,0xa70
0xbfc,jbe,6,jbe ce6 <nfnetlink_rcv_batch>,0f 86 e4 00 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xce6,nfnetlink_rcv_batch,0xa70
0xc11,jne,6,jne df4 <nfnetlink_rcv_batch>,0f 85 dd 01 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xdf4,nfnetlink_rcv_batch,0xa70
0xc39,jbe,6,jbe e61 <nfnetlink_rcv_batch>,0f 86 22 02 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xe61,nfnetlink_rcv_batch,0xa70
0xc41,ja,6,ja e61 <nfnetlink_rcv_batch>,0f 87 1a 02 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xe61,nfnetlink_rcv_batch,0xa70
0xc4d,je,2,je c9e <nfnetlink_rcv_batch>,74 4f,条件跳转,nfnetlink_rcv_batch,0xa70,0xc9e,nfnetlink_rcv_batch,0xa70
0xc5b,je,6,je e61 <nfnetlink_rcv_batch>,0f 84 00 02 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xe61,nfnetlink_rcv_batch,0xa70
0xc64,je,6,je 11a8 <nfnetlink_rcv_batch>,0f 84 3e 05 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x11a8,nfnetlink_rcv_batch,0xa70
0xc6d,jle,2,jle c9e <nfnetlink_rcv_batch>,7e 2f,条件跳转,nfnetlink_rcv_batch,0xa70,0xc9e,nfnetlink_rcv_batch,0xa70
0xc78,jne,2,jne c9e <nfnetlink_rcv_batch>,75 24,条件跳转,nfnetlink_rcv_batch,0xa70,0xc9e,nfnetlink_rcv_batch,0xa70
